date,return
2010-01-04,0.00825554543690687
2010-01-05,0.03146666666666672
2010-01-06,0.026618564313927524
2010-01-07,0.04520253890783187
2010-01-08,0.0009749268609859585
2010-01-11,-0.017433446046272064
2010-01-12,0.0059930081571499825
2010-01-13,0.009074393514694048
2010-01-14,0.008684286558811892
2010-01-15,-0.011539070559711796
2010-01-19,0.0008251485420841312
2010-01-20,-0.0021548316872258685
2010-01-21,-0.018242089854761015
2010-01-22,-0.014500153778576434
2010-01-25,-0.009768620729001616
2010-01-26,0.0029544316483415905
2010-01-27,0.052515295717199116
2010-01-28,0.006596926577733643
2010-01-29,-0.03503186361515707
2010-02-01,0.015805053809514254
2010-02-02,0.010605286170577868
2010-02-03,-0.0009753088426527918
2010-02-04,-0.02674324812562349
2010-02-05,-0.01368007116500716
2010-02-08,-0.007543339360763218
2010-02-09,0.019106158633677168
2010-02-10,-0.002847060841518466
2010-02-11,0.014058577405857798
2010-02-12,-0.0036745783142571845
2010-02-16,0.013902681691581709
2010-02-17,0.00700441451383632
2010-02-18,0.01796697989587223
2010-02-19,0.015003958020623891
2010-02-22,0.006133988482730829
2010-02-23,-0.01629840124904553
2010-02-24,0.00761904761904757
2010-02-25,0.002391549706767328
2010-02-26,0.0011095260738626276
2010-03-01,0.015067422919388156
2010-03-02,-0.003094013042914747
2010-03-03,-0.0020130844839552197
2010-03-04,0.007067245786894879
2010-03-05,0.028307630284820987
2010-03-08,-0.011321922913632617
2010-03-09,0.0032558975876869995
2010-03-10,0.027443543108945406
2010-03-11,-0.00014272259866659348
2010-03-12,-0.009222488256704575
2010-03-15,0.0004324491668250852
2010-03-16,-0.007510066652514975
2010-03-17,0.0059445555176953924
2010-03-18,0.02191788094932602
2010-03-19,0.0
2010-03-22,0.0034886964282056137
2010-03-23,-0.0049627928734105875
2010-03-24,-0.001380806445203348
2010-03-25,-0.006305675379260075
2010-03-26,-0.0009635011856041379
2010-03-29,0.014094129335136084
2010-03-30,-0.004198226121247293
2010-03-31,-0.004251193204914924
2010-04-01,-0.003413435374479393
2010-04-05,-0.01301544082793366
2010-04-06,0.007238377351802714
2010-04-07,-0.0008315686900461
2010-04-08,0.005424954867505292
2010-04-09,0.0022141709877064033
2010-04-12,-0.003187858539491016
2010-04-13,-0.004892353859486203
2010-04-14,0.012282860023073317
2010-04-15,0.010513036754305398
2010-04-16,-0.018169168326467856
2010-04-19,0.009819297416506117
2010-04-20,-0.0018171232622711737
2010-04-21,0.03705778109193733
2010-04-22,0.01517589330077755
2010-04-23,0.001199307020265089
2010-04-26,-0.0032181012813594988
2010-04-27,-0.02906897443887549
2010-04-28,-0.007950569209756092
2010-04-29,0.010821931506849366
2010-04-30,-0.01856372553263984
2010-05-03,0.02437339475185654
2010-05-04,-0.0070931252787646976
2010-05-05,-0.012517412725523994
2010-05-06,-0.03806966951204821
2010-05-07,-0.02299018856362306
2010-05-10,0.014865652013517092
2010-05-11,0.01578722843940365
2010-05-12,0.011521404615194178
2010-05-13,-0.012386484316736352
2010-05-14,-0.017726532984622033
2010-05-17,-0.009664596224209692
2010-05-18,-0.03104876278507325
2010-05-19,-0.009573657728456524
2010-05-20,-0.03076923076923077
2010-05-21,0.0414582338616475
2010-05-24,-0.00801127866792328
2010-05-25,0.029180311475409778
2010-05-26,-0.00534591211779592
2010-05-27,0.004162750475443349
2010-05-28,-0.014888748583614683
2010-06-01,-0.020538292541074855
2010-06-02,0.014986543855285377
2010-06-03,-0.008173936346325595
2010-06-04,-0.03320154940711462
2010-06-07,-0.02561189861585187
2010-06-08,0.011437062442000297
2010-06-09,0.0037410377358491624
2010-06-10,0.0171946821016609
2010-06-11,0.03514878087397097
2010-06-14,-0.021141663830539708
2010-06-15,0.02756212966536088
2010-06-16,0.0014940833706857438
2010-06-17,-0.003260239926189635
2010-06-18,0.008607925583611903
2010-06-21,-0.014213140574900966
2010-06-22,-0.024863939607710064
2010-06-23,0.0155073627072375
2010-06-24,0.0038708055343399
2010-06-25,0.021690670678671104
2010-06-28,-0.0165131813532077
2010-06-29,-0.04643775455395925
2010-06-30,-0.004758112684506144
2010-07-01,-0.003521158770806559
2010-07-02,-0.006097577021822851
2010-07-06,-0.021527635489198563
2010-07-07,0.029603106701366344
2010-07-08,0.009986067092280629
2010-07-09,-0.008282101608072091
2010-07-12,-0.00325340031355234
2010-07-13,-0.011051450159587006
2010-07-14,0.007155062884506663
2010-07-15,-0.01949731852254938
2010-07-16,-0.03220758336784844
2010-07-19,0.0073341676126567066
2010-07-20,0.026019965500159458
2010-07-21,-0.018944129846455608
2010-07-22,0.04029992378787515
2010-07-23,0.02165742282019631
2010-07-26,0.01027140101918117
2010-07-27,-0.00909742960288813
2010-07-28,-0.004436601400328299
2010-07-29,-0.009285143973033028
2010-07-30,0.022969493725124045
2010-08-02,0.009853644113791025
2010-08-03,0.0033184678493283267
2010-08-04,-0.0024488332598339565
2010-08-05,-0.0002910519296790971
2010-08-06,0.00984856695352873
2010-08-09,-0.0026022843025094032
2010-08-10,0.004832361914886972
2010-08-11,-0.023518934206609218
2010-08-12,0.0007733178415059534
2010-08-13,0.0038705684391124595
2010-08-16,0.002022794555288326
2010-08-17,0.012737783134574382
2010-08-18,-0.0007570476567579231
2010-08-19,-0.017036736143496732
2010-08-20,0.006230545462486597
2010-08-23,-0.027500339683536
2010-08-24,-0.025899265002386332
2010-08-25,0.004463481419623794
2010-08-26,-0.0006519067690366664
2010-08-27,0.03320790065094219
2010-08-30,-0.014285746031746042
2010-08-31,-0.01403224193548387
